date,ticker,name,close,sma5,sma20,sma60,volume,volume_ma20,volume_ratio,next_close,ret_1d,ret_2d,ret_3d,ret_5d,hit_2pct_1d,hit_2pct_2d,hit_2pct_3d,hit_2pct_5d,prev_prev_day_change_pct,prev_day_change_pct,day_change_pct,rsi,recent_high,volume_change_pct,open_price,high_price,low_price,hh20,vol_today_vs_yday_pct,is_pullback,is_breakout,long_upper_wick,is_high_zone,big_bearish_yesterday,weekly_sma20_ok,first_sma20_touch,sma20_touch_count,trend_start_days_ago,atr_pct,day_of_week,cum_ret_1d,cum_ret_2d,cum_ret_3d,ret_4d,cum_ret_4d,hit_2pct_4d,cum_ret_5d,days_to_target,pos_within_3d,pos_within_5d,max_ret_3d,max_ret_5d,max_high_ret_5d
2026-02-13,STZ,Constellation Brands,149.3,160.82,160.19,146.83,6064800,2548535.0,2.38,152.7,2.277,2.351,-1.056,1.924,1,1,1,1,-1.47,-0.51,-8.04,40.8,,-24.1,156.38,157.79,148.83,167.63,194.4,False,False,False,False,False,True,False,3,25,3.48,4,2.277,4.682,3.577,1.145,4.762,1,6.778,1.0,1,1,5.097,7.944,7.944
2026-02-13,CPAY,Corpay,337.12,343.47,324.53,312.69,1304000,725020.0,1.8,342.51,1.599,1.95,-0.57,-5.707,1,1,1,1,-2.74,-7.3,4.92,54.6,,23.4,321.75,338.89,319.84,361.99,55.8,True,False,False,False,True,True,True,1,4,4.62,4,1.599,3.58,2.99,1.584,4.622,1,-1.35,1.0,1,1,3.856,5.007,5.007
2026-02-13,GRMN,Garmin,213.92,207.0,204.48,202.75,1556700,997255.0,1.56,216.15,1.043,9.439,0.985,-0.723,1,1,1,1,-0.88,-1.63,5.67,59.5,,63.2,204.24,215.51,203.65,215.51,40.2,False,False,False,True,False,False,True,1,1,2.9,4,1.043,10.58,11.67,3.795,15.908,1,15.069,1.0,1,1,19.586,19.586,19.586
2026-02-13,J,Jacobs Solutions,132.45,141.39,139.09,137.13,1827300,1040060.0,1.76,136.11,2.764,3.686,-1.541,-4.444,1,1,1,1,-5.82,-7.61,0.97,41.5,,119.1,131.71,136.52,130.78,152.68,-34.1,False,False,True,False,False,False,True,1,5,4.62,4,2.764,6.552,4.91,-0.734,4.14,1,-0.488,1.0,1,1,7.32,7.32,7.32
2026-02-13,TAP,Molson Coors Beverage Company,52.68,52.22,49.75,47.46,3705500,2978795.0,1.24,50.38,-4.359,-0.157,-4.86,-0.782,0,0,0,0,2.38,2.08,-2.13,65.0,,61.1,53.34,53.92,52.41,54.26,-25.5,False,False,False,False,False,True,False,0,6,2.72,4,-4.359,-4.51,-9.151,3.123,-6.313,0,-7.046,,1,1,1.015,1.015,1.015
2026-02-13,NCLH,Norwegian Cruise Line Holdings,21.49,22.82,21.99,21.38,41396800,22287915.0,1.86,24.1,12.145,1.037,-2.505,-3.373,1,1,1,1,-2.59,1.31,-7.57,45.6,,32.5,21.98,22.33,21.07,24.13,88.8,False,False,False,False,False,False,False,2,7,6.28,4,12.145,13.309,10.47,2.401,13.122,1,9.307,1.0,1,1,15.589,15.635,15.635
2026-02-13,NUE,Nucor,183.23,190.31,183.07,168.89,2453800,2045230.0,1.2,183.64,0.224,0.49,-2.438,-0.644,0,1,1,1,1.27,-2.89,-2.96,53.2,,9.3,180.0,185.31,177.06,196.9,36.3,True,False,False,False,False,True,False,6,34,3.57,4,0.224,0.715,-1.741,-0.017,-1.757,1,-2.39,2.0,1,1,2.21,2.21,2.21
2026-02-13,OTIS,Otis Worldwide,89.83,89.74,88.94,88.12,6472100,4504520.0,1.44,92.44,2.905,0.357,0.291,-2.288,1,1,1,1,-0.71,2.61,-1.64,53.1,,105.0,91.16,92.77,89.47,93.15,-1.5,False,False,False,False,False,True,True,1,4,2.93,4,2.905,3.273,3.573,-0.398,3.162,1,0.802,1.0,1,1,3.996,5.271,5.271
2026-02-13,STLD,Steel Dynamics,191.68,200.17,187.24,174.86,2643700,1488940.0,1.78,191.92,0.125,0.427,-1.121,1.355,0,1,1,1,2.32,-3.05,-3.92,54.7,,20.2,189.0,194.28,185.0,208.47,78.4,True,False,False,False,False,True,False,3,17,4.23,4,0.125,0.553,-0.574,1.474,0.892,1,2.259,2.0,1,1,2.076,2.436,2.436
2026-02-13,VRTX,Vertex Pharmaceuticals,491.47,470.42,467.59,455.0,2918300,1653150.0,1.77,477.32,-2.879,-1.469,-0.221,0.862,0,0,0,0,-0.48,0.82,5.69,62.6,,-1.5,471.65,503.88,471.65,503.88,60.4,False,False,False,True,False,True,True,1,14,2.93,4,-2.879,-4.305,-4.517,1.626,-2.965,0,-2.128,,1,1,0.525,0.525,0.525
2026-02-13,WSM,"Williams-Sonoma, Inc.",214.57,213.77,211.22,194.62,1258300,973215.0,1.29,211.82,-1.282,1.01,-1.468,-6.041,0,0,0,1,-1.67,-2.99,3.76,56.6,,-18.6,211.14,214.58,204.42,221.81,16.9,False,False,False,False,False,True,False,6,27,3.65,4,-1.282,-0.284,-1.748,1.916,0.135,1,-5.914,4.0,1,1,0.951,3.463,3.463
2026-02-17,ALLE,Allegion,162.06,175.08,169.85,164.05,2285500,946165.0,2.42,161.98,-0.049,-0.836,0.564,0.12,0,0,0,0,-0.66,0.73,-9.38,39.6,,30.2,169.36,173.31,160.46,182.42,105.4,False,False,False,False,False,False,False,2,14,2.95,1,-0.049,-0.885,-0.326,-2.14,-2.459,0,-2.342,,1,1,1.229,1.229,1.229
2026-02-17,BLDR,Builders FirstSource,114.63,121.06,120.49,112.96,3810100,2354490.0,1.62,113.9,-0.637,-2.177,-0.781,2.237,1,1,1,1,-5.02,-4.84,-0.09,44.5,,102.8,114.14,115.78,110.58,129.85,-25.2,False,False,False,False,True,False,False,2,5,5.45,1,-0.637,-2.8,-3.559,-2.958,-6.412,1,-4.318,1.0,1,1,2.364,2.364,2.364
2026-02-17,CAG,Conagra Brands,18.89,19.59,18.56,17.49,21050100,13245840.0,1.59,18.79,-0.529,-0.532,-1.177,1.273,0,0,0,1,-0.4,-0.9,-4.4,55.2,,-8.9,19.75,19.85,18.33,20.32,96.1,True,False,False,False,False,True,True,1,10,3.72,1,-0.529,-1.059,-2.223,2.112,-0.159,0,1.112,5.0,1,1,0.529,2.541,2.541
2026-02-17,CRH,CRH plc,121.59,125.12,123.43,123.04,6778800,4403545.0,1.54,124.31,2.237,0.593,-1.155,0.963,1,1,1,1,-3.9,2.54,-3.14,46.0,,-39.1,122.06,123.6,119.87,129.39,61.8,False,False,False,False,False,True,True,1,5,3.12,1,2.237,2.844,1.655,-2.056,-0.434,1,0.525,1.0,1,1,3.794,3.794,3.794
2026-02-17,DLTR,Dollar Tree,128.52,125.99,123.96,123.1,4162800,3318040.0,1.25,132.54,3.128,0.777,0.704,0.997,1,1,1,1,2.74,-1.85,1.95,55.8,,-23.3,129.75,130.94,125.79,140.18,43.2,False,False,False,False,False,True,True,1,1,3.12,1,3.128,3.929,4.661,-3.048,1.471,1,2.482,1.0,1,1,8.084,8.084,8.084
2026-02-17,GRMN,Garmin,216.15,209.18,204.74,203.21,1849500,1050085.0,1.76,236.55,9.439,0.985,3.795,1.777,1,1,1,1,-1.63,5.67,1.04,61.4,,40.2,215.89,220.11,211.8,220.11,18.8,False,False,False,True,False,True,False,1,2,2.88,1,9.439,10.517,14.711,-0.723,13.881,1,15.905,1.0,1,1,18.352,18.352,18.352
2026-02-17,GPC,Genuine Parts Company,124.6,141.99,140.13,131.18,4107600,1312700.0,3.13,119.81,-3.841,-1.274,-1.097,2.29,0,0,0,0,-1.11,-0.3,-14.56,33.4,,-36.1,136.13,136.13,124.4,150.19,241.3,False,False,False,False,False,False,True,1,18,3.86,1,-3.841,-5.066,-6.108,-1.609,-7.619,0,-5.503,,0,0,-1.129,-1.129,-1.129
2026-02-17,GIS,General Mills,44.96,47.91,46.32,45.9,22123600,8217275.0,2.69,45.36,0.89,-1.235,-0.402,0.088,0,0,0,1,-0.88,-0.49,-6.99,42.2,,-9.7,46.51,46.71,43.72,49.59,283.4,False,False,False,False,False,False,True,1,3,3.67,1,0.89,-0.356,-0.756,1.703,0.934,0,1.023,5.0,1,1,1.668,2.313,2.313
2026-02-17,LH,Labcorp,275.98,281.65,273.56,263.6,1610200,783300.0,2.06,278.06,0.755,1.334,0.067,0.641,0,1,1,1,-4.06,1.63,-2.11,54.3,,-19.6,277.19,278.79,259.92,291.29,129.2,True,False,False,False,False,True,False,3,14,2.81,1,0.755,2.1,2.169,0.93,3.119,1,3.781,2.0,1,1,3.011,4.59,4.59
2026-02-17,TAP,Molson Coors Beverage Company,50.38,52.22,49.84,47.54,5348600,3113355.0,1.72,50.3,-0.157,-4.86,3.123,0.849,1,1,1,1,2.08,-2.13,-4.36,53.1,,-25.5,52.72,53.21,50.01,54.26,44.3,True,False,False,False,False,True,True,1,7,3.16,1,-0.157,-5.01,-2.043,-0.782,-2.809,1,-1.984,1.0,1,1,2.22,2.22,2.22
2026-02-17,NCLH,Norwegian Cruise Line Holdings,24.1,23.07,22.1,21.48,60454000,24174265.0,2.5,24.35,1.037,-2.505,2.401,2.001,1,1,1,1,1.31,-7.57,12.15,57.3,,88.8,23.12,24.46,22.6,24.46,46.0,False,False,False,True,False,True,False,2,8,6.38,1,1.037,-1.494,0.871,-3.373,-2.531,1,-0.581,1.0,1,1,3.071,3.112,3.112
2026-02-17,SJM,J.M. Smucker Company (The),106.22,108.98,105.27,101.4,2274700,1631740.0,1.39,107.69,1.384,1.746,0.739,-1.486,0,1,1,1,-0.05,0.56,-3.9,54.0,,43.1,110.45,111.08,105.37,111.78,7.8,True,False,False,False,False,True,True,1,9,2.95,1,1.384,3.154,3.916,0.562,4.5,1,2.947,2.0,1,1,4.575,5.507,5.507
2026-02-17,VMC,Vulcan Materials Company,301.65,319.78,308.89,298.99,2068200,1086215.0,1.9,298.79,-0.946,1.166,0.806,2.285,0,0,0,1,0.67,1.78,-7.76,45.2,,16.0,295.39,310.75,294.16,330.46,48.3,False,False,False,False,False,True,False,2,9,3.25,1,-0.946,0.208,1.016,1.802,2.836,1,5.185,4.0,1,1,1.565,5.254,5.254
2026-02-17,WMT,Walmart,128.85,130.37,124.0,116.66,37995900,26871610.0,1.41,126.62,-1.731,-1.382,-1.506,0.747,0,0,0,0,3.78,0.19,-3.76,60.2,,-27.7,133.11,134.69,128.16,134.69,57.5,True,False,False,False,False,True,False,1,24,2.81,1,-1.731,-3.089,-4.548,2.293,-2.359,0,-1.63,,1,1,0.97,0.97,0.97
2026-02-18,ALLE,Allegion,161.98,171.82,169.83,164.08,1322500,933585.0,1.42,160.62,-0.836,0.564,-2.14,-2.033,0,0,0,0,0.73,-9.38,-0.05,39.5,,105.4,161.69,164.05,161.32,182.42,-42.1,False,False,True,False,False,False,False,2,15,2.93,2,-0.836,-0.277,-2.411,0.12,-2.294,0,-4.281,,1,1,1.261,1.261,1.261
2026-02-18,APD,Air Products,282.39,284.89,274.92,259.46,1896200,1555140.0,1.22,280.72,-0.591,0.164,0.736,0.297,0,0,0,0,-4.03,-0.73,1.69,58.4,,-51.5,279.45,282.82,278.62,296.46,18.4,True,False,False,False,False,True,True,1,11,2.78,2,-0.591,-0.428,0.305,-1.335,-1.034,0,-0.74,,1,1,0.747,0.864,0.864
2026-02-18,APA,APA Corporation,28.61,27.81,26.76,25.47,8787500,6838785.0,1.28,29.08,1.643,-0.069,-1.17,-2.725,1,1,1,1,3.71,-2.08,4.65,61.9,,-11.3,27.85,28.86,27.8,28.86,82.9,False,False,False,True,False,True,False,6,24,4.24,2,1.643,1.573,0.384,-0.348,0.035,1,-2.691,1.0,1,1,5.138,5.138,5.138
2026-02-18,BAX,Baxter International,21.86,20.67,20.47,19.62,14098100,10412850.0,1.35,21.33,-2.423,1.125,-1.483,0.485,0,0,0,0,5.77,4.8,5.45,58.5,,-25.3,20.57,22.07,20.52,22.4,19.3,False,False,False,True,False,True,False,2,9,4.88,2,-2.423,-1.326,-2.789,-2.963,-5.67,0,-5.213,,1,1,0.274,0.274,0.274
2026-02-18,CF,CF Industries,95.82,94.87,92.83,83.65,2764200,2058695.0,1.34,99.46,3.799,-2.292,-1.78,0.031,1,1,1,1,1.07,-0.92,2.16,62.1,,31.1,94.05,96.55,93.08,97.39,71.1,False,False,False,True,False,True,True,1,19,3.05,2,3.799,1.419,-0.386,0.691,0.303,1,0.334,1.0,1,1,9.862,9.862,9.862
2026-02-18,CAG,Conagra Brands,18.79,19.48,18.65,17.52,21772900,13760180.0,1.58,18.69,-0.532,-1.177,2.112,-2.251,0,0,0,1,-0.9,-4.4,-0.53,53.9,,96.1,18.84,18.85,18.36,20.32,3.4,True,False,False,False,False,True,True,1,11,3.69,2,-0.532,-1.703,0.373,1.273,1.65,1,-0.639,4.0,1,1,1.118,3.087,3.087
2026-02-18,CRH,CRH plc,124.31,124.25,123.62,123.28,5666300,4504250.0,1.26,125.05,0.593,-1.155,-2.056,-2.038,0,0,0,0,2.54,-3.14,2.24,50.5,,61.8,123.05,124.48,121.21,129.39,-16.4,False,False,False,False,False,True,True,1,6,3.11,2,0.593,-0.569,-2.613,0.963,-1.675,0,-3.679,,1,1,1.523,1.523,1.523
2026-02-18,EQT,EQT Corporation,58.63,57.74,56.08,55.39,12993600,10336355.0,1.26,59.77,1.944,1.221,-2.43,1.661,1,1,1,1,2.66,-1.34,1.52,61.4,,16.0,56.28,59.55,55.81,59.55,27.3,False,False,False,True,False,True,True,1,1,3.48,2,1.944,3.189,0.682,-1.05,-0.375,1,1.279,1.0,1,1,4.469,4.469,4.469
2026-02-18,LYV,Live Nation Entertainment,155.78,155.51,147.09,142.42,3554500,2708265.0,1.31,157.46,1.078,3.309,-2.699,-1.747,1,1,1,1,2.2,-0.47,-1.11,63.4,,-6.6,159.93,160.45,154.24,160.45,49.8,False,False,False,True,False,True,False,0,4,3.37,2,1.078,4.423,1.605,-0.19,1.412,1,-0.359,1.0,1,1,8.191,8.191,8.191
2026-02-18,TAP,Molson Coors Beverage Company,50.3,51.98,49.88,47.64,4483100,3162665.0,1.42,47.86,-4.86,3.123,-0.782,-4.77,0,0,0,0,-2.13,-4.36,-0.16,52.7,,44.3,50.04,51.5,49.93,54.26,-16.2,True,False,True,False,True,True,True,1,8,3.15,2,-4.86,-1.889,-2.656,0.849,-1.83,0,-6.513,,0,0,-1.555,-1.299,-1.299
2026-02-18,OXY,Occidental Petroleum,46.89,46.15,45.13,42.54,14138700,11065880.0,1.28,51.29,9.382,0.602,1.138,-1.944,1,1,1,1,1.27,-0.28,2.55,60.4,,-3.5,46.32,47.21,46.04,47.46,70.0,False,False,False,True,False,True,False,5,22,3.35,2,9.382,10.04,11.293,-0.916,10.274,1,8.13,1.0,1,1,13.203,13.203,13.203
2026-02-18,PWR,Quanta Services,519.31,521.67,492.52,458.89,1439500,1124140.0,1.28,554.0,6.68,-0.242,-0.642,-0.957,1,1,1,1,1.59,0.2,-1.11,64.5,,7.6,527.74,535.65,518.72,543.28,54.7,True,False,False,False,False,True,False,1,15,3.95,2,6.68,6.422,5.738,3.478,9.416,1,8.369,1.0,1,1,8.977,10.52,10.52
2026-02-18,SJM,J.M. Smucker Company (The),107.69,108.86,105.54,101.47,2631200,1654765.0,1.59,109.57,1.746,0.739,0.562,-2.515,0,1,1,1,0.56,-3.9,1.38,57.6,,7.8,106.05,107.84,104.27,111.78,15.7,True,False,False,False,True,True,True,1,10,2.93,2,1.746,2.498,3.074,-1.486,1.541,1,-1.012,2.0,1,1,4.002,4.067,4.067
2026-02-18,UAL,United Airlines Holdings,116.93,112.7,109.89,109.31,8204000,6104745.0,1.34,110.05,-5.884,2.708,-5.184,0.249,0,0,0,0,-0.01,4.33,2.55,58.5,,-26.0,111.0,118.36,108.31,118.94,133.5,False,False,False,True,False,True,False,2,7,5.0,2,-5.884,-3.335,-8.347,5.057,-3.712,0,-3.472,,0,0,-1.232,-1.232,-1.232
2026-02-18,VMC,Vulcan Materials Company,298.79,313.59,309.05,299.24,1584800,1112740.0,1.42,302.28,1.166,0.806,1.802,-3.888,0,1,1,1,1.78,-7.76,-0.95,43.5,,48.3,301.65,303.75,297.27,330.46,-23.4,False,False,False,False,False,True,False,2,10,3.32,2,1.166,1.981,3.818,2.285,6.19,1,2.061,2.0,1,1,3.935,6.611,6.611
2026-02-18,WMT,Walmart,126.62,130.35,124.4,117.1,36485000,26429160.0,1.38,124.87,-1.382,-1.506,2.293,-0.789,1,1,1,1,0.19,-3.76,-1.73,55.5,,57.5,128.13,128.87,125.77,134.69,-4.0,True,False,False,False,True,True,False,2,25,2.94,2,-1.382,-2.867,-0.64,0.747,0.103,1,-0.687,1.0,1,1,2.748,2.748,2.748
2026-02-19,APA,APA Corporation,29.08,27.97,26.9,25.57,9172800,6963330.0,1.32,29.06,-0.069,-1.17,-0.348,4.526,0,0,0,1,-2.08,4.65,1.64,63.8,,82.9,29.22,30.08,28.86,30.08,4.4,False,False,True,False,False,True,False,6,25,4.17,3,-0.069,-1.238,-1.582,-2.725,-4.264,0,0.069,5.0,1,1,1.891,2.338,2.338
2026-02-19,EQT,EQT Corporation,59.77,58.34,56.34,55.45,14132300,10086840.0,1.4,60.5,1.221,-2.43,-1.05,0.606,0,1,1,1,-1.34,1.52,1.94,64.5,,27.3,59.77,61.24,59.01,61.24,8.8,False,False,True,True,False,True,False,1,2,3.54,3,1.221,-1.238,-2.275,1.661,-0.653,1,-0.05,2.0,1,1,2.476,2.476,2.476
2026-02-19,HST,Host Hotels & Resorts,20.07,19.95,19.24,18.31,14849700,9365925.0,1.59,20.4,1.644,-3.137,0.658,2.993,1,1,1,1,0.6,1.25,-0.94,65.0,,34.3,20.81,21.0,19.91,21.0,20.6,False,False,False,False,False,True,False,3,46,2.61,3,1.644,-1.545,-0.897,-0.905,-1.794,1,1.146,1.0,1,1,2.392,2.392,2.392
2026-02-19,JBL,Jabil,262.44,257.19,249.62,233.65,1457100,1012300.0,1.44,271.09,3.296,-3.619,1.906,-2.039,1,1,1,1,1.14,1.22,0.73,61.1,,38.1,259.16,263.56,256.79,269.09,63.8,False,False,False,True,False,True,False,1,8,4.43,3,3.296,-0.442,1.456,4.248,5.765,1,3.608,1.0,1,1,5.879,7.213,7.213
2026-02-19,TAP,Molson Coors Beverage Company,47.86,51.01,49.78,47.7,7044200,3378185.0,2.09,49.35,3.123,-0.782,0.849,1.116,1,1,1,1,-4.36,-0.16,-4.86,43.1,,-16.2,47.12,48.3,45.83,54.26,57.1,False,False,False,False,False,True,True,1,9,3.79,3,3.123,2.316,3.185,-4.77,-1.737,1,-0.641,1.0,1,1,3.744,3.744,3.744
2026-02-19,VMC,Vulcan Materials Company,302.28,310.21,309.24,299.52,1436900,1135950.0,1.26,304.71,0.806,1.802,2.285,1.132,0,1,1,1,-7.76,-0.95,1.17,46.1,,-23.4,297.73,303.43,296.52,330.46,-9.3,False,False,False,False,False,True,False,2,11,3.27,3,0.806,2.622,4.966,-3.888,0.885,1,2.027,2.0,1,1,5.035,5.382,5.382
2026-02-19,WMT,Walmart,124.87,129.57,124.68,117.4,42993300,26838240.0,1.6,122.99,-1.506,2.293,0.747,-1.058,0,0,1,1,-3.76,-1.73,-1.38,52.0,,-4.0,128.5,130.1,124.4,134.69,17.8,True,False,False,False,False,True,False,2,26,3.22,3,-1.506,0.753,1.506,-0.789,0.705,1,-0.36,3.0,1,1,2.539,2.539,2.539
2026-02-20,AKAM,Akamai Technologies,94.17,106.65,99.21,92.02,15779600,5043395.0,3.13,98.76,4.874,1.387,-0.09,-1.512,1,1,1,1,0.82,0.26,-14.07,45.7,,112.5,99.74,102.0,93.53,113.5,113.1,False,False,False,False,False,True,True,1,5,5.98,4,4.874,6.329,6.233,-0.14,6.085,1,4.481,1.0,1,1,10.332,10.332,10.332
2026-02-20,CF,CF Industries,97.18,96.18,93.65,84.34,3581300,2296360.0,1.56,95.45,-1.78,0.691,0.031,2.45,0,0,0,1,2.16,3.8,-2.29,61.5,,120.5,99.4,100.74,95.33,105.27,-41.2,False,False,False,False,False,True,False,1,21,3.75,4,-1.78,-1.101,-1.07,1.061,-0.021,0,2.428,5.0,1,1,0.988,2.912,2.912
2026-02-20,DOW,Dow Inc.,30.16,31.11,30.17,26.19,17925100,14542230.0,1.23,29.95,-0.721,2.475,-3.317,3.993,0,1,1,1,0.51,-0.6,-2.77,53.6,,-18.8,30.61,30.71,29.14,34.36,102.1,False,False,False,False,False,True,False,3,33,5.51,4,-0.721,1.737,-1.638,-0.4,-2.031,1,1.881,2.0,1,1,3.113,3.113,3.113
2026-02-20,EQR,Equity Residential,62.6,63.32,62.9,61.71,3988600,3129705.0,1.27,63.32,1.15,0.379,-0.252,-1.419,1,1,1,1,0.17,-0.85,-0.71,49.4,,-3.3,63.34,63.57,62.55,66.21,120.2,False,False,False,False,False,True,False,2,17,2.66,4,1.15,1.534,1.278,1.136,2.428,1,0.974,1.0,1,1,2.189,2.971,2.971
2026-02-20,FAST,Fastenal,46.22,46.1,45.58,42.8,11672300,8817965.0,1.32,45.05,-2.531,0.91,-1.826,0.788,0,0,0,0,0.63,0.5,0.02,57.3,,18.1,46.22,46.8,44.83,48.45,89.6,False,False,False,False,False,True,False,4,26,3.02,4,-2.531,-1.644,-3.44,2.353,-1.168,0,-0.389,,1,1,0.303,0.303,0.303
2026-02-20,HSIC,Henry Schein,79.57,77.96,77.4,76.65,1612900,1235730.0,1.31,80.57,1.257,3.45,-1.728,1.129,1,1,1,1,1.06,-1.58,3.61,55.8,,6.9,76.68,79.63,76.17,82.8,44.5,False,False,False,False,False,True,False,2,8,3.28,4,1.257,4.751,2.941,-0.537,2.388,1,3.544,1.0,1,1,12.216,12.216,12.216
2026-02-20,DOC,Healthpeak Properties,16.99,17.02,16.97,16.78,17983400,11122035.0,1.62,17.3,1.825,-0.289,1.507,0.971,1,1,1,1,-0.58,-0.35,-0.41,51.5,,-30.2,17.08,17.12,16.76,18.08,200.6,True,False,False,False,False,False,True,1,0,2.78,4,1.825,1.53,3.061,0.0,3.061,1,4.061,1.0,1,1,3.355,5.65,5.65
2026-02-20,LH,Labcorp,281.96,279.94,275.23,264.57,1110400,776830.0,1.43,284.59,0.93,0.641,-1.515,0.774,1,1,1,1,0.76,1.33,0.07,59.2,,-8.7,283.95,284.29,278.28,291.29,53.0,False,False,False,False,False,True,False,3,17,2.91,4,0.93,1.578,0.039,1.712,1.751,1,2.538,1.0,1,1,2.491,3.081,3.081
2026-02-20,LYB,LyondellBasell,55.99,55.64,53.52,48.0,12100300,7115650.0,1.7,55.98,-0.018,2.93,-2.692,2.167,0,1,1,1,-0.02,-1.14,2.42,60.4,,-20.1,53.64,57.19,53.62,59.61,243.8,False,False,False,False,False,True,False,2,28,5.07,4,-0.018,2.912,0.141,-0.793,-0.653,1,1.5,2.0,1,1,4.464,4.464,4.464
2026-02-20,MAR,Marriott International,347.26,352.85,333.93,317.54,2276700,1767175.0,1.29,341.96,-1.526,0.155,1.25,-2.522,0,0,0,1,-1.09,-1.72,-0.56,60.6,,-9.5,346.74,351.93,344.37,369.29,31.3,True,False,True,False,False,True,False,1,10,3.03,4,-1.526,-1.374,-0.141,1.096,0.953,1,-1.592,4.0,1,1,0.21,2.074,2.074
2026-02-20,WMT,Walmart,122.99,127.44,124.93,117.7,35151000,27368425.0,1.28,125.81,2.293,0.747,-0.789,2.837,1,1,1,1,-1.73,-1.38,-1.51,48.5,,17.8,123.0,123.48,121.05,134.69,-18.2,False,False,False,False,False,True,False,2,27,3.33,4,2.293,3.057,2.244,-1.058,1.163,1,4.033,1.0,1,1,4.106,4.561,4.561
2026-02-20,WSM,"Williams-Sonoma, Inc.",214.86,213.21,211.64,197.09,1206000,955835.0,1.26,201.88,-6.041,3.512,0.12,-2.711,0,0,0,0,1.01,-1.47,1.92,55.9,,17.1,210.16,222.0,210.16,222.0,33.9,False,False,True,False,False,True,False,6,31,4.03,4,-6.041,-2.741,-2.625,1.032,-1.62,0,-4.287,,0,0,-1.433,-0.289,-0.289
2026-02-23,AKAM,Akamai Technologies,98.76,104.05,99.4,92.19,7644400,5278910.0,1.45,100.13,1.387,-0.09,-0.14,-0.762,1,1,1,1,0.26,-14.07,4.87,50.9,,113.1,93.75,99.7,92.68,113.5,-51.6,False,False,False,False,True,True,True,1,6,6.04,0,1.387,1.296,1.154,-1.512,-0.375,1,-1.134,1.0,1,1,5.205,5.205,5.205
2026-02-23,COO,Cooper Companies (The),82.94,83.21,81.69,81.38,2338700,1712840.0,1.37,83.56,0.748,-0.108,0.647,0.299,0,0,0,0,0.34,0.47,-1.34,53.9,,11.0,83.15,84.43,81.97,84.62,68.3,True,False,False,True,False,True,False,2,7,2.62,0,0.748,0.639,1.29,-0.405,0.88,0,1.182,,1,1,1.543,1.543,1.543
2026-02-23,FANG,Diamondback Energy,172.79,172.4,165.3,155.52,2711300,2153705.0,1.26,171.49,-0.748,-2.753,-0.471,2.803,0,0,0,1,0.41,0.74,-1.24,65.0,,53.9,175.22,176.2,172.2,176.2,-22.0,False,False,False,True,False,True,False,3,22,2.88,0,-0.748,-3.481,-3.935,4.252,0.15,0,2.957,5.0,1,1,1.254,5.488,5.488
2026-02-23,EQR,Equity Residential,63.32,63.21,62.96,61.77,3822400,3181365.0,1.2,63.56,0.379,-0.252,1.136,-0.127,0,0,0,0,-0.85,-0.71,1.15,52.9,,120.2,63.09,63.97,62.5,66.21,-4.2,False,False,False,False,False,True,False,2,18,2.68,0,0.379,0.126,1.263,-1.419,-0.174,0,-0.3,,1,1,1.8,1.8,1.8
2026-02-23,HSIC,Henry Schein,80.57,78.44,77.57,76.75,2478500,1309585.0,1.89,83.35,3.45,-1.728,-0.537,-1.238,1,1,1,1,-1.58,3.61,1.26,58.3,,44.5,81.6,81.99,78.65,82.8,53.7,False,False,False,True,False,True,False,2,9,3.43,0,3.45,1.663,1.117,1.129,2.259,1,0.993,1.0,1,1,10.823,10.823,10.823
2026-02-23,LYV,Live Nation Entertainment,158.28,158.34,149.77,143.97,3509500,2871390.0,1.22,157.98,-0.19,-1.747,1.733,-0.204,0,0,0,1,1.08,3.31,-2.7,62.1,,83.5,162.88,165.36,157.75,168.54,-49.1,True,False,False,False,False,True,False,0,7,3.92,0,-0.19,-1.933,-0.234,2.679,2.439,1,2.23,4.0,1,1,1.542,3.822,3.822
2026-02-23,MTB,M&T Bank,220.58,227.19,226.46,210.91,1829500,1332055.0,1.37,217.01,-1.621,1.83,1.272,1.866,0,0,1,1,-1.14,1.49,-4.47,46.9,,3.1,230.44,231.91,219.97,237.35,89.8,False,False,False,False,False,True,False,5,51,2.68,0,-1.621,0.18,1.454,-3.714,-2.314,1,-0.492,3.0,1,1,2.242,2.242,2.242
2026-02-23,MOS,Mosaic Company (The),28.49,29.12,28.67,26.13,6846600,5699065.0,1.2,28.25,-0.835,-5.3,0.667,-1.185,0,0,0,0,2.45,-2.42,-2.38,51.6,,-1.5,28.82,29.0,27.86,31.02,31.8,False,False,False,False,False,True,False,4,22,3.72,0,-0.835,-6.091,-5.465,2.504,-3.098,0,-4.246,,1,1,1.601,1.601,1.601
2026-02-23,SJM,J.M. Smucker Company (The),111.0,108.97,106.9,101.81,2279600,1721245.0,1.32,109.35,-1.486,-2.515,8.818,-1.095,0,0,1,1,1.75,0.74,0.56,64.5,,30.3,112.0,112.0,109.54,112.0,40.2,False,False,False,True,False,True,False,1,13,2.82,0,-1.486,-3.964,4.505,-0.043,4.459,1,3.315,3.0,1,1,7.559,7.559,7.559
